zone_id,settlement,SCMI,ridge_pred,rf_pred,xgb_pred,ridge_residual,rf_residual,xgb_residual
MTH_414,Mathare,0.0514883724736143,0.11109405582350101,0.11561913895723033,0.11895713955163956,-0.059605683349886716,-0.06413076648361604,-0.06746876707802527
MTH_415,Mathare,0.0577717553255402,0.08779608027857232,0.09301297540634969,0.08140052855014801,-0.030024324953032117,-0.03524122008080949,-0.02362877322460781
MTH_416,Mathare,0.0418095780763073,0.051290616249683604,0.07018682661097028,0.06277065724134445,-0.009481038173376304,-0.02837724853466298,-0.02096107916503715
MTH_440,Mathare,0.0825674494355734,0.08971468554215639,0.10343691247581943,0.10487277060747147,-0.007147236106582994,-0.020869463040246033,-0.022305321171898068
MTH_441,Mathare,0.0713077372262825,0.07187085306394435,0.08340881388612384,0.07890946418046951,-0.0005631158376618456,-0.012101076659841337,-0.00760172695418701
MTH_442,Mathare,0.0848472853303768,0.07315741302630542,0.07825643379591184,0.08316902816295624,0.011689872304071383,0.006590851534464967,0.001678257167420566
MTH_443,Mathare,0.1038182194605463,0.03955156144983936,0.0775861153158181,0.08084207028150558,0.06426665801070694,0.026232104144728194,0.022976149179040714
MTH_444,Mathare,0.0890374721583118,0.01134455059800396,0.07395290503339666,0.07540769129991531,0.07769292156030784,0.01508456712491514,0.013629780858396487
MTH_445,Mathare,0.1188613099252324,0.06232623418429078,0.07973374046905858,0.07541568577289581,0.056535075740941625,0.03912756945617382,0.04344562415233659
MTH_446,Mathare,0.099935716948282,0.06630783145745062,0.07283991469455273,0.06889548152685165,0.033627885490831386,0.027095802253729276,0.03104023542143035
MTH_447,Mathare,0.1087357048731269,0.06917014404911866,0.07417393500642135,0.07299739122390747,0.03956556082400825,0.03456176986670556,0.035738313649219436
MTH_448,Mathare,0.0878924170260447,0.07513549456801026,0.08698810261652726,0.08629288524389267,0.012756922458034434,0.0009043144095174371,0.001599531782152025
MTH_449,Mathare,0.1193693468599676,0.12567657456067613,0.16406219789776771,0.16636726260185242,-0.0063072277007085314,-0.044692851037800116,-0.04699791574188482
MTH_450,Mathare,0.164340341077663,0.1467759668538826,0.15779415583197212,0.1527545154094696,0.017564374223780377,0.0065461852456908665,0.011585825668193384
MTH_451,Mathare,0.2086573840644107,0.12323731772344024,0.1328701136166559,0.1317606121301651,0.08542006634097046,0.0757872704477548,0.0768967719342456
MTH_452,Mathare,0.1149890869422594,0.11336235291326413,0.11559176257089677,0.11324522644281387,0.0016267340289952692,-0.0006026756286373752,0.0017438604994455265
MTH_453,Mathare,0.0928784285019231,0.11908986946611895,0.12570970699175543,0.12894625961780548,-0.02621144096419585,-0.03283127848983233,-0.03606783111588238
MTH_454,Mathare,0.0765830333871843,0.11838134519887233,0.12304540208053213,0.1324024200439453,-0.04179831181168804,-0.04646236869334784,-0.05581938665676102
MTH_455,Mathare,0.0720085593136309,0.10812715536943214,0.10208011335325666,0.09149632602930069,-0.03611859605580124,-0.03007155403962576,-0.01948776671566979
MTH_456,Mathare,0.0538701774098384,0.0733289757070919,0.08971380695384557,0.08056130260229111,-0.019458798297253506,-0.03584362954400717,-0.02669112519245271
MTH_480,Mathare,0.1132144740305525,0.0936847635274705,0.10774699188222672,0.1126101166009903,0.019529710503082,0.005467482148325778,0.0006043574295622051
MTH_481,Mathare,0.0921208641897155,0.07947148814545067,0.08222822584845126,0.08088777959346771,0.012649376044264832,0.009892638341264248,0.011233084596247792
MTH_482,Mathare,0.0662730732852929,0.07355059769762379,0.06901496938272621,0.07015324383974075,-0.007277524412330885,-0.002741896097433305,-0.003880170554447851
MTH_483,Mathare,0.0819891577795652,0.06962845147270919,0.0803266595957378,0.07770128548145294,0.012360706306856012,0.0016624981838273961,0.004287872298112255
MTH_484,Mathare,0.1109061745610079,0.04754529606421854,0.06607655249197686,0.0821576789021492,0.06336087849678937,0.044829622069031044,0.028748495658858703
MTH_485,Mathare,0.0911646561261526,0.016067322763143876,0.0833350541167371,0.08180233091115952,0.07509733336300872,0.007829602009415501,0.009362325214993084
MTH_486,Mathare,0.0898685984268544,0.06934456726515524,0.07660742878741886,0.078807033598423,0.020524031161699166,0.01326116963943555,0.011061564828431403
MTH_487,Mathare,0.0931750819144225,0.07610432762707278,0.07984829858704026,0.0790318176150322,0.01707075428734972,0.013326783327382241,0.014143264299390307
MTH_488,Mathare,0.1024225256566708,0.07357607939459251,0.08919874451581332,0.08913815021514893,0.028846446262078287,0.013223781140857482,0.013284375441521876
MTH_489,Mathare,0.1163557919430066,0.13274920904112103,0.16048687541684017,0.16563230752944946,-0.016393417098114427,-0.04413108347383357,-0.04927651558644286
MTH_490,Mathare,0.1291819113389186,0.1492721331964298,0.14600406031351806,0.13235315680503845,-0.020090221857511192,-0.016822148974599466,-0.003171245466119854
MTH_491,Mathare,0.1005009406259899,0.12891524821949632,0.1401037009544995,0.148062065243721,-0.028414307593506424,-0.03960276032850961,-0.04756112461773111
MTH_492,Mathare,0.0729080726512602,0.11524931974032362,0.11889753893826996,0.12619362771511078,-0.04234124708906342,-0.045989466287009756,-0.053285555063850576
MTH_493,Mathare,0.0660757532504506,0.11984448182888696,0.11512680668298128,0.12195996940135956,-0.053768728578436356,-0.049051053432530675,-0.05588421615090895
MTH_494,Mathare,0.0521347152213185,0.1344079977112097,0.1415535627223822,0.1260443925857544,-0.0822732824898912,-0.0894188475010637,-0.07390967736443589
MTH_495,Mathare,0.0886151623473615,0.10798885250663566,0.10398337783569854,0.10641761869192123,-0.019373690159274162,-0.015368215488337042,-0.017802456344559736
MTH_496,Mathare,0.0449863370697954,0.08008602070262866,0.08495864313890476,0.1013265922665596,-0.03509968363283326,-0.03997230606910936,-0.0563402551967642
MTH_497,Mathare,0.0538303311265526,0.06056569814461374,0.07697205160542298,0.08259772509336472,-0.006735367018061142,-0.02314172047887038,-0.02876739396681212
MTH_520,Mathare,0.1023818351515603,0.09231771618343605,0.10904296937531423,0.10125407576560974,0.010064118968124244,-0.006661134223753931,0.0011277593859505552
MTH_521,Mathare,0.0871617817166604,0.07739351237111192,0.07505267888134554,0.07131915539503098,0.009768269345548489,0.01210910283531487,0.01584262632162943
