zone_id,settlement,road_density,paved_proportion,total_road_length_m,road_segment_count
KYL_338,Kayole_Soweto,23959.5688,0.0,59.78,1
KYL_339,Kayole_Soweto,22914.2384,0.0,57.17,1
KYL_340,Kayole_Soweto,11071.9261,0.0,27.62,2
KYL_341,Kayole_Soweto,40238.8911,0.0,100.4,3
KYL_342,Kayole_Soweto,17928.6911,0.0,44.73,1
KYL_343,Kayole_Soweto,43529.7999,0.0,108.61,3
KYL_344,Kayole_Soweto,52735.0566,0.0,131.57,3
KYL_345,Kayole_Soweto,36786.448,0.0,91.78,3
KYL_346,Kayole_Soweto,21519.4032,0.0,53.69,1
KYL_347,Kayole_Soweto,21425.5493,0.0,53.46,1
KYL_348,Kayole_Soweto,39590.0798,0.0,98.78,2
KYL_349,Kayole_Soweto,50153.6566,0.0,125.13,3
KYL_350,Kayole_Soweto,47147.1832,0.0,117.63,3
KYL_351,Kayole_Soweto,27532.3116,0.0,68.69,2
KYL_352,Kayole_Soweto,25570.2099,0.0,63.8,2
KYL_353,Kayole_Soweto,24137.7973,0.0,60.22,1
KYL_354,Kayole_Soweto,26166.6106,0.0,65.29,2
KYL_355,Kayole_Soweto,44856.7459,0.0,111.92,3
KYL_356,Kayole_Soweto,63827.801,0.0,159.25,4
KYL_357,Kayole_Soweto,80478.1368,0.0,69.44,2
KYL_364,Kayole_Soweto,0.0,0.0,0.0,0
KYL_365,Kayole_Soweto,0.0,0.0,0.0,0
KYL_366,Kayole_Soweto,0.0,0.0,0.0,0
KYL_367,Kayole_Soweto,0.0,0.0,0.0,0
KYL_368,Kayole_Soweto,0.0,0.0,0.0,0
KYL_369,Kayole_Soweto,30594.3347,0.0,76.33,2
KYL_370,Kayole_Soweto,45093.222,0.0,112.51,2
KYL_371,Kayole_Soweto,16833.1081,0.0,42.0,3
KYL_372,Kayole_Soweto,21831.5205,0.0,54.47,2
KYL_373,Kayole_Soweto,24502.3294,0.0,61.13,1
KYL_374,Kayole_Soweto,28292.7683,0.0,70.59,3
KYL_375,Kayole_Soweto,45343.132,0.0,113.13,3
KYL_376,Kayole_Soweto,33102.7636,0.0,82.59,3
KYL_377,Kayole_Soweto,21337.6723,0.0,53.24,1
KYL_378,Kayole_Soweto,22014.4161,0.0,54.93,2
KYL_379,Kayole_Soweto,24359.6929,0.0,60.78,2
KYL_380,Kayole_Soweto,29979.2963,0.0,74.8,2
KYL_381,Kayole_Soweto,29958.0398,0.0,74.75,2
KYL_382,Kayole_Soweto,23602.3008,0.0,58.89,2
KYL_383,Kayole_Soweto,25496.7122,0.0,63.61,2
KYL_384,Kayole_Soweto,43070.531,0.0,107.46,2
KYL_385,Kayole_Soweto,26023.2048,0.0,64.93,2
KYL_386,Kayole_Soweto,12928.8816,0.0,32.26,1
KYL_387,Kayole_Soweto,39309.5839,0.0,98.08,2
KYL_388,Kayole_Soweto,33240.244,0.0,82.93,2
KYL_389,Kayole_Soweto,61994.4376,0.0,148.46,4
KYL_399,Kayole_Soweto,0.0,0.0,0.0,0
KYL_400,Kayole_Soweto,0.0,0.0,0.0,0
KYL_401,Kayole_Soweto,17681.2068,0.0,44.11,1
KYL_402,Kayole_Soweto,15255.3887,0.0,38.06,2
KYL_403,Kayole_Soweto,17264.0395,0.0,43.07,2
KYL_404,Kayole_Soweto,34115.9646,0.0,85.12,2
KYL_405,Kayole_Soweto,36478.7418,0.0,91.01,2
KYL_406,Kayole_Soweto,30816.3494,0.0,76.89,3
KYL_407,Kayole_Soweto,19811.6729,0.0,49.43,2
KYL_408,Kayole_Soweto,36469.5457,0.0,90.99,3
KYL_409,Kayole_Soweto,72812.6087,0.0,181.67,4
KYL_410,Kayole_Soweto,29725.8306,0.0,74.17,3
KYL_411,Kayole_Soweto,44539.4797,0.0,111.13,3
KYL_412,Kayole_Soweto,29648.4987,0.0,73.97,3
KYL_413,Kayole_Soweto,21191.2046,0.0,52.87,1
KYL_414,Kayole_Soweto,21585.4172,0.0,53.86,1
KYL_415,Kayole_Soweto,24940.0457,0.0,62.23,2
KYL_416,Kayole_Soweto,29303.3803,0.0,73.11,2
KYL_417,Kayole_Soweto,29974.9926,0.0,74.79,2
KYL_418,Kayole_Soweto,15696.4556,0.0,39.16,3
KYL_419,Kayole_Soweto,17394.8719,0.0,43.4,2
KYL_420,Kayole_Soweto,45226.1037,0.0,112.84,2
KYL_421,Kayole_Soweto,32337.1366,0.0,80.68,2
KYL_422,Kayole_Soweto,105048.1673,0.0,187.64,4
KYL_433,Kayole_Soweto,4587.1793,0.0,8.88,1
KYL_434,Kayole_Soweto,19845.4824,0.0,49.51,1
KYL_435,Kayole_Soweto,30035.0936,0.0,74.94,2
KYL_436,Kayole_Soweto,28070.7862,0.0,70.04,2
KYL_437,Kayole_Soweto,31832.2631,0.0,79.42,4
KYL_438,Kayole_Soweto,17767.6662,0.0,44.33,3
KYL_439,Kayole_Soweto,22907.2845,0.0,57.15,2
KYL_440,Kayole_Soweto,30830.2681,0.0,76.92,2
KYL_441,Kayole_Soweto,0.0,0.0,0.0,0
KYL_442,Kayole_Soweto,21314.2334,0.0,53.18,1
KYL_443,Kayole_Soweto,505.2509,0.0,1.26,1
KYL_444,Kayole_Soweto,15892.3205,0.0,39.65,1
KYL_445,Kayole_Soweto,38725.2354,0.0,96.62,3
KYL_446,Kayole_Soweto,40115.4271,0.0,100.09,3
KYL_447,Kayole_Soweto,42823.277,0.0,106.84,4
KYL_448,Kayole_Soweto,34304.9758,0.0,85.59,4
KYL_449,Kayole_Soweto,40154.3523,0.0,100.19,3
KYL_450,Kayole_Soweto,36279.9115,0.0,90.52,2
KYL_451,Kayole_Soweto,23885.6334,0.0,59.59,2
KYL_452,Kayole_Soweto,44043.1227,0.0,109.89,4
KYL_453,Kayole_Soweto,44858.7632,0.0,111.92,3
KYL_454,Kayole_Soweto,61064.657,0.0,152.36,4
KYL_455,Kayole_Soweto,138740.8422,0.0,139.72,4
KYL_465,Kayole_Soweto,0.0,0.0,0.0,0
KYL_466,Kayole_Soweto,21499.3731,0.0,53.64,1
KYL_467,Kayole_Soweto,18428.04,0.0,45.98,1
KYL_468,Kayole_Soweto,25597.0262,0.0,63.86,3
KYL_469,Kayole_Soweto,38352.6058,0.0,95.69,4
KYL_470,Kayole_Soweto,25604.9885,0.0,63.88,2
KYL_471,Kayole_Soweto,48979.8586,0.0,122.2,4
KYL_472,Kayole_Soweto,35693.4427,0.0,89.06,4
KYL_473,Kayole_Soweto,38462.7554,0.0,95.96,3
KYL_474,Kayole_Soweto,30866.114,0.0,77.01,2
KYL_475,Kayole_Soweto,5325.2498,0.0,13.29,1
KYL_476,Kayole_Soweto,0.0,0.0,0.0,0
KYL_477,Kayole_Soweto,24686.9496,0.0,61.59,3
KYL_478,Kayole_Soweto,36891.561,0.0,92.04,3
KYL_479,Kayole_Soweto,20021.1024,0.0,49.95,1
KYL_480,Kayole_Soweto,20026.07,0.0,49.97,1
KYL_481,Kayole_Soweto,20809.8928,0.0,51.92,1
KYL_482,Kayole_Soweto,0.0,0.0,0.0,0
KYL_483,Kayole_Soweto,0.0,0.0,0.0,0
KYL_484,Kayole_Soweto,31339.3496,0.0,78.19,2
KYL_485,Kayole_Soweto,41765.1783,0.0,104.2,3
KYL_486,Kayole_Soweto,54947.4402,0.0,137.09,4
KYL_487,Kayole_Soweto,37889.7879,0.0,90.51,4
KYL_498,Kayole_Soweto,0.0,0.0,0.0,0
KYL_499,Kayole_Soweto,26008.5474,0.0,64.89,2
KYL_500,Kayole_Soweto,35038.5255,0.0,87.42,2
KYL_501,Kayole_Soweto,22370.004,0.0,55.81,1
KYL_502,Kayole_Soweto,24970.9925,0.0,62.3,3
KYL_503,Kayole_Soweto,41714.3097,0.0,104.08,3
KYL_504,Kayole_Soweto,29825.6317,0.0,74.42,3
KYL_505,Kayole_Soweto,24137.086,0.0,60.22,3
KYL_506,Kayole_Soweto,37253.9877,0.0,92.95,2
KYL_507,Kayole_Soweto,34631.6927,0.0,86.41,3
KYL_508,Kayole_Soweto,2085.2987,0.0,5.2,2
KYL_509,Kayole_Soweto,20029.9602,0.0,49.97,1
KYL_510,Kayole_Soweto,27884.7724,0.0,69.57,2
KYL_511,Kayole_Soweto,38008.3461,0.0,94.83,4
KYL_512,Kayole_Soweto,48975.6002,0.0,122.19,5
KYL_513,Kayole_Soweto,41643.3894,0.0,103.9,2
KYL_514,Kayole_Soweto,41309.3159,0.0,103.07,3
KYL_515,Kayole_Soweto,15600.9039,0.0,38.92,1
KYL_516,Kayole_Soweto,22756.2917,0.0,56.78,2
KYL_517,Kayole_Soweto,24280.676,0.0,60.58,3
KYL_518,Kayole_Soweto,17327.815,0.0,43.23,2
KYL_519,Kayole_Soweto,39678.8302,0.0,99.0,2
KYL_520,Kayole_Soweto,52673.2192,0.0,77.79,2
KYL_531,Kayole_Soweto,12384.5122,0.0,7.94,1
KYL_532,Kayole_Soweto,23123.0387,0.0,57.69,2
KYL_533,Kayole_Soweto,28989.5259,0.0,72.33,3
KYL_534,Kayole_Soweto,29444.327,0.0,73.46,3
KYL_535,Kayole_Soweto,20321.4915,0.0,50.7,1
KYL_536,Kayole_Soweto,24419.1511,0.0,60.93,2
KYL_537,Kayole_Soweto,41958.9071,0.0,104.69,3
KYL_538,Kayole_Soweto,37604.3543,0.0,93.82,3
KYL_539,Kayole_Soweto,20962.4922,0.0,52.3,1
KYL_540,Kayole_Soweto,15888.3102,0.0,39.64,2
KYL_541,Kayole_Soweto,34025.7209,0.0,84.89,2
KYL_542,Kayole_Soweto,21722.2059,0.0,54.2,2
KYL_543,Kayole_Soweto,31707.2742,0.0,79.11,2
KYL_544,Kayole_Soweto,38181.2539,0.0,95.26,2
KYL_545,Kayole_Soweto,33524.3056,0.0,83.64,3
KYL_546,Kayole_Soweto,41617.9386,0.0,103.84,4
KYL_547,Kayole_Soweto,24797.6359,0.0,61.87,4
KYL_548,Kayole_Soweto,36843.0075,0.0,91.92,3
KYL_549,Kayole_Soweto,42831.6118,0.0,106.86,2
KYL_550,Kayole_Soweto,30270.7896,0.0,75.53,3
KYL_551,Kayole_Soweto,38723.3913,0.0,96.61,2
KYL_552,Kayole_Soweto,9061.2071,0.0,22.51,2
KYL_553,Kayole_Soweto,176740.7636,0.0,70.8,2
KYL_565,Kayole_Soweto,0.0,0.0,0.0,0
KYL_566,Kayole_Soweto,11279.6085,0.0,28.14,2
KYL_567,Kayole_Soweto,44368.1976,0.0,110.7,4
KYL_568,Kayole_Soweto,51635.6967,0.0,128.83,3
KYL_569,Kayole_Soweto,38850.4713,0.0,96.93,2
KYL_570,Kayole_Soweto,20468.9734,0.0,51.07,1
KYL_571,Kayole_Soweto,0.0,0.0,0.0,0
KYL_572,Kayole_Soweto,21331.5898,0.0,53.22,2
KYL_573,Kayole_Soweto,33391.2147,0.0,83.31,2
KYL_574,Kayole_Soweto,28136.3001,0.0,70.2,2
KYL_575,Kayole_Soweto,42003.897,0.0,104.8,5
KYL_576,Kayole_Soweto,18121.082,0.0,45.21,3
KYL_577,Kayole_Soweto,31658.7936,0.0,78.99,3
KYL_578,Kayole_Soweto,44370.8183,0.0,110.71,4
KYL_579,Kayole_Soweto,29804.2532,0.0,74.36,3
KYL_580,Kayole_Soweto,35441.3896,0.0,88.43,2
KYL_581,Kayole_Soweto,30832.3224,0.0,76.93,2
KYL_582,Kayole_Soweto,15984.2589,0.0,39.88,4
KYL_583,Kayole_Soweto,43433.1283,0.0,108.37,4
KYL_584,Kayole_Soweto,17809.1438,0.0,44.43,2
KYL_585,Kayole_Soweto,33179.2938,0.0,58.86,2
KYL_598,Kayole_Soweto,0.0,0.0,0.0,0
KYL_599,Kayole_Soweto,19717.8853,0.0,48.12,2
KYL_600,Kayole_Soweto,27755.922,0.0,69.25,2
KYL_601,Kayole_Soweto,31833.4709,0.0,79.42,2
KYL_602,Kayole_Soweto,33802.8957,0.0,84.34,3
KYL_603,Kayole_Soweto,19739.8117,0.0,41.94,2
KYL_604,Kayole_Soweto,0.0,0.0,0.0,0
KYL_605,Kayole_Soweto,0.0,0.0,0.0,0
KYL_606,Kayole_Soweto,18948.7801,0.0,46.89,1
KYL_607,Kayole_Soweto,26546.7042,0.0,66.23,2
KYL_608,Kayole_Soweto,21882.5489,0.0,54.6,2
KYL_609,Kayole_Soweto,46080.6359,0.0,114.97,2
KYL_610,Kayole_Soweto,36015.8315,0.0,89.86,2
KYL_611,Kayole_Soweto,21499.3926,0.0,53.64,1
KYL_612,Kayole_Soweto,28773.1056,0.0,71.79,2
KYL_613,Kayole_Soweto,37745.2847,0.0,94.17,4
KYL_614,Kayole_Soweto,17791.7459,0.0,44.39,1
KYL_615,Kayole_Soweto,44291.8478,0.0,110.51,2
KYL_616,Kayole_Soweto,43645.2684,0.0,108.9,3
KYL_617,Kayole_Soweto,10680.7151,0.0,26.51,2
KYL_618,Kayole_Soweto,83954.5323,0.0,43.49,1
KYL_632,Kayole_Soweto,0.0,0.0,0.0,0
KYL_633,Kayole_Soweto,17480.591,0.0,37.64,1
KYL_634,Kayole_Soweto,26418.8185,0.0,64.04,1
KYL_635,Kayole_Soweto,4139.9658,0.0,4.96,2
KYL_639,Kayole_Soweto,0.0,0.0,0.0,0
KYL_640,Kayole_Soweto,23956.8296,0.0,59.77,2
KYL_641,Kayole_Soweto,37353.1702,0.0,93.2,3
KYL_642,Kayole_Soweto,22922.8244,0.0,57.19,2
KYL_643,Kayole_Soweto,30298.2656,0.0,75.59,2
KYL_644,Kayole_Soweto,45619.14,0.0,113.82,2
KYL_645,Kayole_Soweto,27703.763,0.0,69.12,3
KYL_646,Kayole_Soweto,22565.6023,0.0,56.3,2
KYL_647,Kayole_Soweto,35862.2657,0.0,89.48,2
KYL_648,Kayole_Soweto,35524.4559,0.0,88.63,3
KYL_649,Kayole_Soweto,14804.5646,0.0,36.94,1
KYL_650,Kayole_Soweto,56315.3789,0.0,84.45,2
KYL_667,Kayole_Soweto,0.0,0.0,0.0,0
KYL_672,Kayole_Soweto,0.0,0.0,0.0,0
KYL_673,Kayole_Soweto,16933.976,0.0,42.25,1
KYL_674,Kayole_Soweto,32021.1912,0.0,79.89,1
KYL_675,Kayole_Soweto,14854.7141,0.0,37.06,1
KYL_676,Kayole_Soweto,17396.7325,0.0,43.4,2
KYL_677,Kayole_Soweto,23522.4911,0.0,58.69,2
KYL_678,Kayole_Soweto,27137.4142,0.0,67.71,3
KYL_679,Kayole_Soweto,41318.7565,0.0,103.09,3
KYL_680,Kayole_Soweto,43568.0533,0.0,108.7,3
KYL_681,Kayole_Soweto,24977.9268,0.0,62.32,2
KYL_682,Kayole_Soweto,10338.5518,0.0,24.84,1
KYL_706,Kayole_Soweto,13381.1584,0.0,22.08,1
KYL_707,Kayole_Soweto,465.2662,0.0,1.1,1
KYL_708,Kayole_Soweto,11775.3319,0.0,29.38,1
KYL_709,Kayole_Soweto,17613.4431,0.0,43.95,2
KYL_710,Kayole_Soweto,43301.8454,0.0,108.04,2
KYL_711,Kayole_Soweto,36590.3461,0.0,91.29,3
KYL_712,Kayole_Soweto,29769.4347,0.0,74.27,4
KYL_713,Kayole_Soweto,21183.9034,0.0,52.85,2
KYL_714,Kayole_Soweto,39594.98,0.0,98.79,3
KYL_715,Kayole_Soweto,49192.0312,0.0,84.82,2
KYL_741,Kayole_Soweto,0.0,0.0,0.0,0
KYL_742,Kayole_Soweto,0.0,0.0,0.0,0
KYL_743,Kayole_Soweto,24743.6915,0.0,61.74,1
KYL_744,Kayole_Soweto,22035.76,0.0,54.98,1
KYL_745,Kayole_Soweto,21532.5419,0.0,53.72,2
KYL_746,Kayole_Soweto,32005.41,0.0,79.85,3
KYL_747,Kayole_Soweto,26787.6616,0.0,66.84,2
KYL_748,Kayole_Soweto,62452.793,0.0,65.84,2
KYL_775,Kayole_Soweto,0.0,0.0,0.0,0
KYL_776,Kayole_Soweto,18248.7366,0.0,38.07,2
KYL_777,Kayole_Soweto,8082.9392,0.0,20.17,2
KYL_778,Kayole_Soweto,35050.725,0.0,87.45,2
KYL_779,Kayole_Soweto,29891.5759,0.0,74.58,2
KYL_780,Kayole_Soweto,23317.2494,0.0,58.18,2
KYL_781,Kayole_Soweto,99949.3399,0.0,61.26,3
KYL_810,Kayole_Soweto,0.0,0.0,0.0,0
KYL_811,Kayole_Soweto,28605.8919,0.0,71.37,2
KYL_812,Kayole_Soweto,20056.8005,0.0,50.04,1
KYL_813,Kayole_Soweto,20027.8916,0.0,49.97,1
KYL_814,Kayole_Soweto,129989.2346,0.0,50.04,1
KYL_844,Kayole_Soweto,18576.169,0.0,16.96,1
KYL_845,Kayole_Soweto,14363.5605,0.0,25.75,1
KYL_846,Kayole_Soweto,25977.9728,0.0,63.05,2
KYL_879,Kayole_Soweto,0.0,0.0,0.0,0
KHW_37,Kahawa_Soweto,43750.2617,0.0,36.09,2
KHW_38,Kahawa_Soweto,32190.071,0.0,29.29,1
KHW_75,Kahawa_Soweto,65486.8752,0.0,108.1,2
KHW_76,Kahawa_Soweto,32806.4323,0.0,81.85,3
KHW_77,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_110,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_111,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_112,Kahawa_Soweto,28285.669,0.0,44.29,1
KHW_113,Kahawa_Soweto,26177.9727,0.0,61.31,2
KHW_114,Kahawa_Soweto,23048.1659,0.0,57.51,3
KHW_115,Kahawa_Soweto,13355.8186,0.0,32.77,1
KHW_147,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_148,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_149,Kahawa_Soweto,9439.095,0.0,23.55,1
KHW_150,Kahawa_Soweto,24088.3267,0.0,60.1,2
KHW_151,Kahawa_Soweto,20500.2098,0.0,51.15,1
KHW_152,Kahawa_Soweto,35084.5831,0.0,87.54,2
KHW_153,Kahawa_Soweto,34746.527,0.0,86.69,2
KHW_154,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_184,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_185,Kahawa_Soweto,2654.7645,0.0,6.19,1
KHW_186,Kahawa_Soweto,15785.8034,0.0,39.39,1
KHW_187,Kahawa_Soweto,21308.1011,0.0,53.16,1
KHW_188,Kahawa_Soweto,11337.9646,0.0,28.29,1
KHW_189,Kahawa_Soweto,41103.086,0.0,102.55,3
KHW_190,Kahawa_Soweto,20741.0616,0.0,51.75,2
KHW_191,Kahawa_Soweto,20436.0943,0.0,50.99,1
KHW_192,Kahawa_Soweto,30531.0803,0.0,76.18,2
KHW_193,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_223,Kahawa_Soweto,5187.928,0.0,12.29,1
KHW_224,Kahawa_Soweto,36586.9317,0.0,91.28,2
KHW_225,Kahawa_Soweto,32455.5237,0.0,80.98,2
KHW_226,Kahawa_Soweto,26186.8435,0.0,65.34,2
KHW_227,Kahawa_Soweto,24697.8881,0.0,61.62,1
KHW_228,Kahawa_Soweto,3669.945,0.0,9.16,1
KHW_229,Kahawa_Soweto,21156.4124,0.0,52.79,1
KHW_230,Kahawa_Soweto,12570.7723,0.0,31.36,1
KHW_231,Kahawa_Soweto,20474.821,0.0,51.08,1
KHW_232,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_261,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_262,Kahawa_Soweto,21141.5892,0.0,52.75,1
KHW_263,Kahawa_Soweto,10361.8663,0.0,25.85,2
KHW_264,Kahawa_Soweto,6039.0241,0.0,15.07,1
KHW_265,Kahawa_Soweto,35868.3623,0.0,89.49,3
KHW_266,Kahawa_Soweto,30420.4614,0.0,75.9,2
KHW_267,Kahawa_Soweto,21360.8139,0.0,53.3,2
KHW_268,Kahawa_Soweto,22037.4827,0.0,54.98,2
KHW_269,Kahawa_Soweto,20503.2532,0.0,51.16,1
KHW_270,Kahawa_Soweto,20489.2965,0.0,51.12,1
KHW_271,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_300,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_301,Kahawa_Soweto,20453.1845,0.0,51.03,1
KHW_302,Kahawa_Soweto,20537.7494,0.0,51.24,1
KHW_303,Kahawa_Soweto,14883.1053,0.0,37.13,1
KHW_304,Kahawa_Soweto,42924.4578,0.0,107.1,3
KHW_305,Kahawa_Soweto,3908.0289,0.0,9.75,1
KHW_306,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_307,Kahawa_Soweto,18717.601,0.0,46.7,1
KHW_308,Kahawa_Soweto,2007.1341,0.0,5.01,1
KHW_309,Kahawa_Soweto,1257.0705,0.0,2.87,1
KHW_339,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_340,Kahawa_Soweto,20477.6625,0.0,51.09,1
KHW_341,Kahawa_Soweto,20672.8679,0.0,51.58,1
KHW_342,Kahawa_Soweto,12248.1863,0.0,30.56,1
KHW_343,Kahawa_Soweto,20507.5155,0.0,51.17,1
KHW_344,Kahawa_Soweto,17618.3488,0.0,43.96,1
KHW_345,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_346,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_347,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_348,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_377,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_378,Kahawa_Soweto,14072.9413,0.0,35.11,2
KHW_379,Kahawa_Soweto,22540.8034,0.0,56.24,2
KHW_380,Kahawa_Soweto,4939.676,0.0,12.32,1
KHW_381,Kahawa_Soweto,34471.8553,0.0,86.01,2
KHW_382,Kahawa_Soweto,7524.1068,0.0,18.77,2
KHW_383,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_384,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_385,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_386,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_387,Kahawa_Soweto,18342.2297,0.0,23.01,1
KHW_416,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_417,Kahawa_Soweto,20724.1467,0.0,51.71,1
KHW_418,Kahawa_Soweto,6982.5505,0.0,17.42,1
KHW_419,Kahawa_Soweto,20573.9233,0.0,51.33,1
KHW_420,Kahawa_Soweto,38934.6185,0.0,97.14,3
KHW_421,Kahawa_Soweto,17906.2326,0.0,44.68,1
KHW_422,Kahawa_Soweto,14361.1334,0.0,35.83,1
KHW_423,Kahawa_Soweto,21861.1937,0.0,54.54,1
KHW_424,Kahawa_Soweto,8895.7767,0.0,22.19,1
KHW_425,Kahawa_Soweto,8420.3256,0.0,21.01,2
KHW_426,Kahawa_Soweto,13275.2847,0.0,9.35,1
KHW_455,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_456,Kahawa_Soweto,20576.3662,0.0,51.34,2
KHW_457,Kahawa_Soweto,16347.9591,0.0,40.79,1
KHW_458,Kahawa_Soweto,17197.7211,0.0,42.91,2
KHW_459,Kahawa_Soweto,50063.4439,0.0,124.91,4
KHW_460,Kahawa_Soweto,25141.2797,0.0,62.73,2
KHW_461,Kahawa_Soweto,40935.9886,0.0,102.14,3
KHW_462,Kahawa_Soweto,33445.894,0.0,83.45,2
KHW_463,Kahawa_Soweto,42483.4294,0.0,106.0,4
KHW_464,Kahawa_Soweto,15015.421,0.0,37.11,2
KHW_493,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_494,Kahawa_Soweto,19428.9245,0.0,48.48,1
KHW_495,Kahawa_Soweto,20708.4518,0.0,51.67,1
KHW_496,Kahawa_Soweto,21071.5967,0.0,52.57,1
KHW_497,Kahawa_Soweto,24453.0594,0.0,61.01,3
KHW_498,Kahawa_Soweto,21387.7762,0.0,53.36,2
KHW_499,Kahawa_Soweto,38674.2736,0.0,96.49,4
KHW_500,Kahawa_Soweto,22150.3947,0.0,55.27,2
KHW_501,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_502,Kahawa_Soweto,22099.0104,0.0,55.14,2
KHW_503,Kahawa_Soweto,22083.7593,0.0,45.45,1
KHW_532,Kahawa_Soweto,10636.4145,0.0,23.37,1
KHW_533,Kahawa_Soweto,35838.781,0.0,89.42,3
KHW_534,Kahawa_Soweto,49230.8548,0.0,122.83,6
KHW_535,Kahawa_Soweto,22232.5668,0.0,55.47,2
KHW_536,Kahawa_Soweto,22369.9533,0.0,55.81,4
KHW_537,Kahawa_Soweto,42399.2279,0.0,105.79,3
KHW_538,Kahawa_Soweto,32119.8451,0.0,80.14,3
KHW_539,Kahawa_Soweto,26591.5442,0.0,66.35,2
KHW_540,Kahawa_Soweto,20434.1846,0.0,50.98,1
KHW_541,Kahawa_Soweto,26621.8544,0.0,66.42,2
KHW_542,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_570,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_571,Kahawa_Soweto,14713.4681,0.0,36.71,1
KHW_572,Kahawa_Soweto,34093.9347,0.0,85.06,2
KHW_573,Kahawa_Soweto,20460.883,0.0,51.05,1
KHW_574,Kahawa_Soweto,19808.4184,0.0,49.42,3
KHW_575,Kahawa_Soweto,43248.555,0.0,107.91,3
KHW_576,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_577,Kahawa_Soweto,35628.5581,0.0,88.89,3
KHW_578,Kahawa_Soweto,29133.1801,0.0,72.69,2
KHW_579,Kahawa_Soweto,20461.1329,0.0,51.05,1
KHW_580,Kahawa_Soweto,39823.3133,0.0,99.36,3
KHW_581,Kahawa_Soweto,15742.1659,0.0,15.11,1
KHW_609,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_610,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_611,Kahawa_Soweto,3109.6606,0.0,7.76,1
KHW_612,Kahawa_Soweto,9843.9582,0.0,24.56,1
KHW_613,Kahawa_Soweto,2473.5323,0.0,6.17,1
KHW_614,Kahawa_Soweto,27876.7251,0.0,69.55,2
KHW_615,Kahawa_Soweto,28738.3116,0.0,71.7,2
KHW_616,Kahawa_Soweto,20294.8348,0.0,50.64,1
KHW_617,Kahawa_Soweto,8546.9825,0.0,21.32,1
KHW_618,Kahawa_Soweto,26248.7373,0.0,65.49,3
KHW_619,Kahawa_Soweto,40941.3123,0.0,102.15,2
KHW_620,Kahawa_Soweto,47920.2559,0.0,22.83,1
KHW_648,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_649,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_650,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_651,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_652,Kahawa_Soweto,29641.3215,0.0,73.96,3
KHW_653,Kahawa_Soweto,28366.7307,0.0,70.78,2
KHW_654,Kahawa_Soweto,3785.3908,0.0,9.44,1
KHW_655,Kahawa_Soweto,32700.4116,0.0,81.59,2
KHW_656,Kahawa_Soweto,22096.1568,0.0,55.13,2
KHW_657,Kahawa_Soweto,16241.7328,0.0,40.52,1
KHW_658,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_686,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_687,Kahawa_Soweto,5133.6121,0.0,12.81,1
KHW_688,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_689,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_690,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_691,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_692,Kahawa_Soweto,36056.4924,0.0,89.96,2
KHW_693,Kahawa_Soweto,35204.4479,0.0,87.84,3
KHW_694,Kahawa_Soweto,29674.9414,0.0,74.04,2
KHW_695,Kahawa_Soweto,6455.4014,0.0,16.11,1
KHW_696,Kahawa_Soweto,6035.1695,0.0,15.06,1
