shap_NDVI,shap_NDBI,shap_MNDWI,shap_Contrast,shap_Entropy,shap_Homogeneity,shap_Correlation,shap_road_density,shap_paved_proportion,zone_id,settlement,SCMI,xgb_pred
0.0050261375,0.02297355,-0.0018660025,0.0077022715,0.0016296363,-0.003196247,0.01202827,0.019248191,0.0,MTH_292,Mathare,0.1880768254467886,0.13688790798187256
0.0041307667,0.023481566,0.0050899866,0.02052496,0.0014871851,0.004377286,0.010811048,0.017365783,0.0,MTH_293,Mathare,0.2019258775928525,0.12757793068885803
-0.0075709443,-0.0019083594,-0.0024950881,-0.0036523675,-0.0013705902,-0.0031215213,-0.0036445877,-0.012669216,0.0,MTH_294,Mathare,0.049468571045683,0.0700564756989479
-0.0034821236,0.006367274,-0.0040125246,0.0076534576,-0.004320902,-0.0022019714,-0.00067077146,-0.010073048,0.0,MTH_295,Mathare,0.0686061481207031,0.1092085912823677
0.016691262,0.026868291,0.001508476,0.0046692416,0.0021007033,0.0016504785,0.004607897,0.008775106,0.0,MTH_327,Mathare,0.1715061733812092,0.12573981285095215
0.023859384,0.042612888,0.0060177823,0.01392015,0.005541493,0.0033386943,0.0139991,0.017270237,0.0,MTH_328,Mathare,0.2455659835603383,0.1604040563106537
0.014490104,0.03599804,0.006917798,0.006503068,0.0023560203,-0.00081234035,-0.0042281677,-0.0028575691,0.0,MTH_329,Mathare,0.1407585131511073,0.14331217110157013
0.011424859,0.026874054,-0.0035032074,0.0054025617,0.003892289,-0.0049664336,-0.0041517587,0.008135273,0.0,MTH_330,Mathare,0.1315108053764976,0.18417127430438995
0.015769783,0.033022586,-0.00024455474,0.0055477293,0.005021976,-0.0035811039,-0.00011968322,-0.008116365,0.0,MTH_331,Mathare,0.1332342572211675,0.15481185913085938
0.0063521205,0.0173174,-0.00019944194,0.005005216,-0.0019509386,0.0039745937,-0.0027864052,0.0044069313,0.0,MTH_332,Mathare,0.1385342938068021,0.10991544276475906
