zone_id,settlement,SCMI,CVA_Direction
MTH_762,Mathare,0.06295326619273947,40.016889244464984
MTH_763,Mathare,0.1482167499787416,33.39743362459438
MTH_764,Mathare,0.08194929203707685,31.69483833837335
MTH_765,Mathare,0.23734660710976763,-35.1194948269345
MTH_766,Mathare,0.531676509871311,-32.277839845838095
MTH_767,Mathare,0.29386522898635026,-19.807715697698388
MTH_768,Mathare,0.20432416326926592,-16.453846562256988
MTH_769,Mathare,0.11724382995112075,1.5196085380402493
MTH_770,Mathare,0.09754751681080216,8.505351020847883
MTH_771,Mathare,0.0839055008685495,2.92189484217746
MTH_772,Mathare,0.07923295789587669,-11.21416859702888
MTH_773,Mathare,0.10444767510506539,30.329620683752456
MTH_774,Mathare,0.13723403514216925,32.92475015530713
MTH_775,Mathare,0.08485111666023322,12.67636398282358
MTH_776,Mathare,0.11753203378260897,6.857968333717362
MTH_777,Mathare,0.10681160071528374,8.85491489426254
MTH_778,Mathare,0.13973681537297708,11.9553313407639
MTH_779,Mathare,0.08980980047489975,23.093779917415983
MTH_802,Mathare,0.10087009094705171,58.76325417689459
MTH_803,Mathare,0.09129239168814825,18.942986425488037
MTH_804,Mathare,0.07622532228075059,-13.82020580188562
MTH_805,Mathare,0.15426910339352845,-18.304941561229164
MTH_806,Mathare,0.3794293243624619,-32.109829563005405
MTH_807,Mathare,0.12322354278817753,23.527175518819742
MTH_808,Mathare,0.17400797415213595,16.630255003680276
MTH_809,Mathare,0.08209463264826672,-22.569601500463826
MTH_810,Mathare,0.16557654355178994,44.12345676592516
MTH_811,Mathare,0.1495838969493567,97.27965752455874
MTH_812,Mathare,0.10452341635820354,32.078213452333074
MTH_813,Mathare,0.11227793578811074,12.470499146900096
MTH_814,Mathare,0.09753868533533078,39.37029945416133
MTH_815,Mathare,0.09306880044551391,18.001712155454854
MTH_816,Mathare,0.08962943204286043,44.873931092405634
MTH_817,Mathare,0.1411588330058168,70.87614244890442
MTH_818,Mathare,0.1182204490625718,19.78521131724621
MTH_819,Mathare,0.08949063878019764,47.09619990998953
