zone_id,settlement,NDVI,NDBI,MNDWI,SAVI,UI,Contrast,Entropy,Homogeneity,Correlation
MTH_534,Mathare,0.26270649035919985,0.09590629568114072,-0.4804708031917292,0.15501888453133247,0.09590629568114072,42118.857084848096,4.350737764229699,0.008476727543290229,0.4144894079939223
MTH_535,Mathare,0.2525293995053946,0.11377721198203043,-0.4699343998442103,0.14101705164685893,0.11377721198203043,61031.99213627551,4.350247497093053,0.006321502257216324,0.603902056141002
MTH_536,Mathare,0.24256821414758994,0.08151050789958843,-0.40427904309513163,0.13538786975406017,0.08151050789958843,59376.859357931644,4.3435047069881145,0.0072306844392645295,0.6838240375750863
MTH_537,Mathare,0.09999525354666318,0.14472764300526947,-0.30759912105464654,0.044854080177306285,0.14472764300526947,46528.245526544386,4.344561545684712,0.01638430097051808,0.724392975832748
MTH_560,Mathare,0.07896404135517689,0.10744839656700388,-0.2580232092060982,0.045371325227113776,0.10744839656700388,23875.54446984829,4.353741458929681,0.005973796017662048,0.7048951490975067
MTH_561,Mathare,0.07051109079606703,0.13448634626976383,-0.2907825953713728,0.04022284201042164,0.13448634626976383,30153.760150198046,4.353350838866359,0.003164219063885981,0.6124759644073225
MTH_562,Mathare,0.04902645817998083,0.17688072189745216,-0.31473206839195583,0.025969965317457464,0.17688072189745216,42997.11753123242,4.350212720774231,0.011588990537571741,0.4926374280518649
MTH_563,Mathare,0.06094762114432093,0.1979623314578417,-0.3122801389994517,0.03059181099648936,0.1979623314578417,39931.03645227278,4.352215690482547,0.005929604720498792,0.34673271079762336
MTH_564,Mathare,0.051870662380664505,0.19608073280654684,-0.2918493979792853,0.0267004627038854,0.19608073280654684,47405.55282734208,4.353741458929681,0.00377113804542926,0.33446048181521015
MTH_565,Mathare,0.05644577787876592,0.18777158524976884,-0.31884510526015186,0.029912255946146767,0.18777158524976884,39495.4258214982,4.346864998805079,0.0018067651231088685,0.2783732325981991
MTH_566,Mathare,0.060998656687881965,0.19019818858124837,-0.3290704119963132,0.032780161919178895,0.19019818858124837,35553.9189085325,4.344735108087178,0.004159861465715154,0.3599034135438251
MTH_567,Mathare,0.040527315799062075,0.18757447620497122,-0.27651711864005374,0.023927909187417763,0.18757447620497122,55608.422432754094,4.350392078978621,0.01156540591036364,0.47139805946693747
MTH_568,Mathare,0.050060962984383034,0.17151964777959625,-0.25746635864406825,0.02997944427595985,0.17151964777959625,70462.36297123013,4.3480872292724,0.016947778750047895,0.4889202961206598
MTH_569,Mathare,0.26048809952707064,0.08451144587601728,-0.40218169977841484,0.14534196982733558,0.08451144587601728,87943.0032465837,4.34989111520139,0.013428000959446103,0.6719108481341659
MTH_570,Mathare,0.4768376855268977,-0.05630203100714326,-0.4777929221983747,0.28828190280394733,-0.05630203100714326,64527.65425965705,4.35016244670286,0.011419857785062978,0.641277362430662
MTH_571,Mathare,0.3238025520848515,0.031111770351508552,-0.4499463588390361,0.18492084595257105,0.031111770351508552,35761.702140395624,4.351929602166585,0.00902779914596719,0.6888122875784539
MTH_572,Mathare,0.348257339497222,0.04216820093991092,-0.46898111112425733,0.19238120219533295,0.04216820093991092,48426.93783169731,4.353741458929681,0.005179293052738153,0.4554123271870308
MTH_573,Mathare,0.3727989760592999,0.04795543017855876,-0.5064885012026559,0.20952734856194732,0.04795543017855876,57251.08823097613,4.349633046196198,0.0017061154353998948,0.21308719434564063
MTH_574,Mathare,0.27290183306782884,0.09865711112665994,-0.48513330009831823,0.16171377618526186,0.09865711112665994,54497.72161401782,4.346908320180569,0.0069586698044302375,0.3299506330586761
MTH_575,Mathare,0.27171833051287,0.08972187841568269,-0.45848382781477426,0.17587073136384093,0.08972187841568269,48927.59476204783,4.34676043435421,0.006015214154982231,0.553761969098639
MTH_576,Mathare,0.40754422086399633,0.03809063576889131,-0.4938515323513445,0.2243888560955211,0.03809063576889131,82194.10969003457,4.347201708231869,0.0019228461973995429,0.611641798929625
MTH_577,Mathare,0.1730668020920788,0.08680071132001242,-0.3393022916183917,0.09479492038953782,0.08680071132001242,67028.27184055763,4.349984615449152,0.01183696783461292,0.7062853902462203
MTH_578,Mathare,0.06722469012540803,0.14960474138247823,-0.27059742748792864,0.02939586134010896,0.14960474138247823,39973.14758979164,4.348463661430499,0.01865332332083366,0.6524625162341693
